individual,pop,C_origin,chrom,pos,paint,paint_length,end_pos,haplotype,Ancestry Counts,Mean Fragment,Ancestry Percentage,Fragment Percentage,population,"Population, Donor","Population, Recipient",Ancestry Fragment Ratio
PD_0641,papio,anubis_tanzania,chr8,1373950764228,1622560,118904495,1374069647826,28069,20897,5690.027037373786,0.04236231038113979,0.09020547353880687,"Tarangire, Tanzania","Papio, Senegal","Anubis, Tanzania",0.46962017624036195
PD_0641,papio,anubis_tanzania,chrX,471343433458,530900,50429155,471393855779,9251,6834,7379.156423763536,0.017858418985771556,0.08412630024004432,"Tarangire, Tanzania","Papio, Senegal","Anubis, Tanzania",0.2122810456993199
PD_0649,papio,anubis_tanzania,chr8,1541067358221,1737983,142920444,1541210256299,30329,22366,6390.07618706966,0.05091851412798404,0.09698835671386137,"Gombe, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5249961526640329
PD_0649,papio,anubis_tanzania,chrX,748484907979,768461,109078926,748593977001,13759,9904,11013.623384491115,0.03862799531394033,0.1125313881219393,"Gombe, Tanzania","Papio, Senegal","Anubis, Tanzania",0.3432641857406303
PD_0651,papio,anubis_tanzania,chr8,1488883725210,1717838,143676870,1489027379963,30061,22117,6496.218745761179,0.05118800732916507,0.09672693239567207,"Gombe, Tanzania","Papio, Senegal","Anubis, Tanzania",0.529201185868016
PD_0651,papio,anubis_tanzania,chrX,692198406297,735258,93880048,692292276876,13176,9469,9914.462773260111,0.03324563403032125,0.10611307222502381,"Gombe, Tanzania","Papio, Senegal","Anubis, Tanzania",0.31330384968800473
PD_0652,papio,anubis_tanzania,chr8,1475967979068,1732232,139739390,1476107696150,30145,22308,6264.093150439305,0.0497851945096873,0.09974067781453992,"Gombe, Tanzania","Papio, Senegal","Anubis, Tanzania",0.49914634230037036
PD_0652,papio,anubis_tanzania,chrX,708633421852,749292,100076895,708733489087,13399,9660,10359.92701863354,0.03544011637127504,0.10694003166133442,"Gombe, Tanzania","Papio, Senegal","Anubis, Tanzania",0.3314017755624892
PD_0653,papio,anubis_tanzania,chr8,1512867404049,1752320,141783236,1513009164703,30609,22582,6278.595164290143,0.05051335906413287,0.09971430716174984,"Gombe, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5065808558664857
PD_0653,papio,anubis_tanzania,chrX,720022496776,738923,94778091,720117265338,13134,9529,9946.278833035996,0.03356365697084522,0.1098621103117506,"Gombe, Tanzania","Papio, Senegal","Anubis, Tanzania",0.3055071204767794
PD_0674,papio,anubis_tanzania,chr8,1460026680707,1726524,139496774,1460166155224,29926,22257,6267.546120321696,0.04969875728714638,0.09564470037171525,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5196185161749292
PD_0674,papio,anubis_tanzania,chrX,682691710424,725316,88255841,682779956916,12729,9349,9440.13702000214,0.03125394003765551,0.10138923532410068,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.30825698544573504
PD_0675,papio,anubis_tanzania,chr8,1437997795485,1699298,131407111,1438129180694,29282,21902,5999.776778376404,0.04681663903850639,0.09261397032395015,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5055029913386568
PD_0675,papio,anubis_tanzania,chrX,682924918623,723969,81867032,683006776332,12722,9323,8781.189745789981,0.02899147841318316,0.10262196195843606,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.2825075438035894
PD_0676,papio,anubis_tanzania,chr8,1470790627853,1712878,134278144,1470924883935,29589,22062,6086.399419816879,0.04783950693816397,0.09486910454435997,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5042685621196585
PD_0676,papio,anubis_tanzania,chrX,675770224235,708915,75995065,675846210164,12288,9136,8318.198883537652,0.02691204545507343,0.09831055633272355,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.2737452259347607
PD_0677,papio,anubis_tanzania,chr8,1519871531430,1793400,144342449,1520015850782,31412,23097,6249.402476512101,0.05142513431230535,0.09892665627302163,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5198309156470453
PD_0677,papio,anubis_tanzania,chrX,659652230872,703596,79680542,659731902342,12212,9072,8783.128527336861,0.02821717921010907,0.10035731274267952,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.28116714605999005
PD_0678,papio,anubis_tanzania,chr8,1486824887754,1773484,142191589,1486967056508,30975,22835,6226.914342018831,0.05065884369472711,0.09770446911837066,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5184905475854236
PD_0678,papio,anubis_tanzania,chrX,663068338333,697155,77683988,663146013332,12263,8989,8642.116809433752,0.027510141825490626,0.09809356482643473,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.2804479771345516
PD_0680,papio,anubis_tanzania,chr8,1476080337319,1725350,133299673,1476213614747,29980,22245,5992.343133288379,0.04749090538024184,0.09563710779972313,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.49657404403836775
PD_0680,papio,anubis_tanzania,chrX,685154601101,733931,95074705,685249666347,13039,9459,10051.24273178983,0.033668696547436296,0.10633346823148523,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.3166331081587634
PD_0682,papio,anubis_tanzania,chr8,1486266348053,1731169,147450819,1486413776567,30679,22305,6610.662138533961,0.0525325586760304,0.09543307490886686,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5504649067023775
PD_0682,papio,anubis_tanzania,chrX,680059559283,722731,84103719,680143653683,12638,9319,9024.972529241335,0.029783553822458377,0.10196846516615421,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.2920859284674636
PD_0683,papio,anubis_tanzania,chr8,1514822684551,1779571,151054749,1514973716379,31182,22921,6590.233803062693,0.05381653705928581,0.09794336454109212,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5494658807305633
PD_0683,papio,anubis_tanzania,chrX,670336099372,703460,82862640,670418952944,12307,9068,9137.91795324217,0.02934405193557484,0.0978072115021626,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.3000193082380845
PD_0685,papio,anubis_tanzania,chr8,1432578712218,1672242,130680864,1432709371556,28994,21526,6070.838242125801,0.046557897761926634,0.09181723567248469,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5070714383952953
PD_0685,papio,anubis_tanzania,chrX,657796815085,685307,72885975,657869692226,12005,8834,8250.619764546072,0.025811026969150504,0.095003548921343,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.27168487137802
PD_0686,papio,anubis_tanzania,chr8,1445222123721,1703802,140191970,1445362293762,29812,21929,6392.994208582243,0.04994643597017453,0.09380547629945545,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.5324469097169807
PD_0686,papio,anubis_tanzania,chrX,640928051621,683157,78386236,641006429053,11995,8804,8903.47978191731,0.027758828106589726,0.09862105274949312,"Lake Manyara, Tanzania","Papio, Senegal","Anubis, Tanzania",0.2814695983534043
PD_0199,ursinus,anubis_tanzania,chr8,505062436845,1051118,30603237,505093032442,10453,7640,4005.659293193717,0.010903068252058773,0.035088363890215676,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3107317367709776
PD_0199,ursinus,anubis_tanzania,chrX,169618842782,327087,12002417,169630842823,3304,2376,5051.522306397306,0.0042504022053898634,0.02758332462647581,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.1540931799537363
PD_0200,ursinus,anubis_tanzania,chr8,488484648092,1022484,26107343,488510748001,10287,7434,3511.8836427226256,0.009301308309604923,0.03392738972685576,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.27415337237813864
PD_0200,ursinus,anubis_tanzania,chrX,190865677192,364569,12853951,190878528495,3716,2648,4854.211102719033,0.004551954966934847,0.02992597615415042,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.15210715077387837
PD_0203,ursinus,anubis_tanzania,chr8,498667164756,1028222,26093090,498693250374,10338,7472,3492.115899357602,0.00929623036860814,0.03360966547767377,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.276593957020591
PD_0203,ursinus,anubis_tanzania,chrX,190996417958,374493,13929921,191010345160,3644,2719,5123.178006620081,0.004932986992478813,0.030914238286357486,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.15957006434332072
PD_0205,ursinus,anubis_tanzania,chr8,541046957656,1101513,31890953,541078840606,11154,8003,3984.8747969511433,0.011361845061756,0.03508348932327399,"Arusha, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3238516259618076
PD_0205,ursinus,anubis_tanzania,chrX,191936551816,371676,13466831,191950015946,3743,2701,4985.868567197334,0.004768993460401566,0.03014912711523865,"Arusha, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.1581801503629972
PD_0206,ursinus,anubis_tanzania,chr8,542930820961,1152360,35967806,542966780392,11491,8375,4294.663402985075,0.012814312541343553,0.0362825839264904,"Arusha, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.35318081444545774
PD_0206,ursinus,anubis_tanzania,chrX,203947199457,387742,17082751,203964279392,3850,2816,6066.317826704545,0.006049495074577554,0.031304541159468624,"Arusha, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.1932465658500085
PD_0208,ursinus,anubis_tanzania,chr8,533544165093,1176252,39431823,533583588371,11963,8545,4614.6077238150965,0.014048443877753877,0.0371373189854493,"Ngorongoro, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3782837388788935
PD_0208,ursinus,anubis_tanzania,chrX,185900134369,363834,14363831,185914495556,3628,2644,5432.613842662632,0.005086647044528389,0.02898296538267599,"Ngorongoro, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.17550471379884525
PD_0209,ursinus,anubis_tanzania,chr8,556249714805,1165878,33484744,556283191076,11718,8473,3951.93485188245,0.01192966774183775,0.03646889190177976,"Ngorongoro, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.32711900800187343
PD_0209,ursinus,anubis_tanzania,chrX,189904181351,371405,14600227,189918778879,3750,2699,5409.494998147462,0.005170361689649063,0.029581648198686965,"Ngorongoro, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.17478274553608406
PD_0210,ursinus,anubis_tanzania,chr8,567377924648,1232056,36808614,567414724308,12130,8954,4110.857047129774,0.013113868663817689,0.03835888736093083,"Ngorongoro, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.341873019945161
PD_0210,ursinus,anubis_tanzania,chrX,208680470491,397451,16308439,208696776041,4001,2889,5645.011768778124,0.005775288851575984,0.0313796624160928,"Ngorongoro, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.1840456017338853
PD_0211,ursinus,anubis_tanzania,chr8,549359678614,1159307,35022603,549394692792,11709,8425,4156.985519287834,0.012477563431402971,0.03576780854776329,"Ngorongoro, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.34884897727913067
PD_0211,ursinus,anubis_tanzania,chrX,186506367042,366699,16281242,186522645621,3784,2663,6113.872324446113,0.005765657609070413,0.029196360048240326,"Ngorongoro, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.1974786445825431
PD_0212,ursinus,anubis_tanzania,chr8,507499263845,1131519,33019394,507532275016,11309,8223,4015.4923993676275,0.011763876691332355,0.03555768881508964,"Ngorongoro, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.33083918227947684
PD_0212,ursinus,anubis_tanzania,chrX,198425513413,382226,14401753,198439912389,3764,2777,5186.083183291322,0.005100076319018085,0.029728514537746758,"Ngorongoro, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.17155503388985138
PD_0219,ursinus,anubis_tanzania,chr8,629222982571,1231975,43763881,629266737493,12088,8959,4884.9069092532645,0.015591833684717017,0.039507686337458,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3946531708168924
PD_0219,ursinus,anubis_tanzania,chrX,184439212135,348756,11555318,184450764919,3472,2534,4560.109707971586,0.004092071547854169,0.028401703653889263,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.14407838338577308
PD_0221,ursinus,anubis_tanzania,chr8,595822472152,1238087,41017246,595863480402,12187,8996,4559.498221431748,0.014613285275981908,0.03904378320197215,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.374279439069413
PD_0221,ursinus,anubis_tanzania,chrX,191356107137,370745,14307776,191370412216,3605,2697,5305.0708194289955,0.005066796351486885,0.03008634345507686,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.16840851262142653
PD_0222,ursinus,anubis_tanzania,chr8,591034351957,1172697,37752392,591072095829,11436,8520,4431.031924882629,0.013450110086540113,0.038147260963979496,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3525839010890025
PD_0222,ursinus,anubis_tanzania,chrX,199360953107,381648,14560842,199375511176,4012,2773,5250.934727731698,0.005156414324642558,0.031186738044896307,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.16533996974032372
PD_0238,ursinus,anubis_tanzania,chr8,575187822681,1215847,38335223,575226149068,12231,8836,4338.526822091444,0.013657756296397447,0.037554934079105075,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3636740852115192
PD_0238,ursinus,anubis_tanzania,chrX,188985272890,360439,14965371,189000235643,3541,2618,5716.3372803666925,0.005299669716764341,0.02885866090522278,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.1836422602618134
PD_0239,ursinus,anubis_tanzania,chr8,522834982438,1096809,31701454,522866675918,10797,7974,3975.6024579884624,0.011294331924805915,0.034339606390766976,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.32890103038113644
PD_0239,ursinus,anubis_tanzania,chrX,194787362413,377598,14240173,194801599842,3784,2744,5189.567419825073,0.0050428561784124975,0.029873494894071026,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.16880703768655303
PD_0240,ursinus,anubis_tanzania,chr8,533805169057,1130845,29974869,533835135703,11341,8223,3645.2473549799342,0.010679198496339479,0.03538889916982626,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.30176690281015905
PD_0240,ursinus,anubis_tanzania,chrX,201129410153,383273,15477812,201144885180,3926,2785,5557.562657091562,0.005481139862030264,0.030831395992472047,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.17777786848732272
PD_0241,ursinus,anubis_tanzania,chr8,572635101781,1193726,35983875,572671076981,11914,8675,4147.997118155619,0.012820037471805724,0.03740659132167081,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.34272134987019454
PD_0241,ursinus,anubis_tanzania,chrX,178050241894,364421,13749324,178063988570,3662,2648,5192.342900302115,0.004869032383412423,0.02931311230420103,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.16610424484726632
PD_0243,ursinus,anubis_tanzania,chr8,596714130695,1209683,38515319,596752637218,11953,8796,4378.731127785357,0.013721919410251146,0.0379294880640265,"Tarangire, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3617744428052389
PD_0243,ursinus,anubis_tanzania,chrX,205927107423,400649,19871904,205946976416,4052,2911,6826.487117828925,0.007037214636593251,0.034454597102547106,"Tarangire, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.20424602893043306
PD_0244,ursinus,anubis_tanzania,chr8,574878007402,1198897,31704449,574909703138,11907,8713,3638.7523241133936,0.011295398958643378,0.037604823499454036,"Tarangire, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3003710138091027
PD_0244,ursinus,anubis_tanzania,chrX,193356871251,384426,18379889,193375248349,3922,2791,6585.413471873881,0.006508849071018021,0.032430485353412114,"Tarangire, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.20070156212858542
PD_0265,ursinus,anubis_tanzania,chr8,576667232164,1164800,35393854,576702617547,11574,8471,4178.237988431118,0.012609829668195016,0.03670627182833719,"Tarangire, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3435333810844894
PD_0265,ursinus,anubis_tanzania,chrX,213577093843,429839,17284960,213594375680,4205,3123,5534.729426833173,0.006121103116486919,0.03439010692537248,"Tarangire, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.17799023218421187
PD_0492,ursinus,anubis_tanzania,chr8,568489565828,1175781,31695005,568521252288,11717,8545,3709.187244002341,0.01129203432840598,0.03627279519136075,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3113086341660114
PD_0492,ursinus,anubis_tanzania,chrX,196065020835,386281,17234047,196082252078,3931,2804,6146.2364479315265,0.006103073354024657,0.0304306303177635,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.20055691552540944
PD_0495,ursinus,anubis_tanzania,chr8,470532564765,1040633,27082504,470559639704,10347,7565,3579.9740912095176,0.009648730608093998,0.03434998388070816,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.28089476378220296
PD_0495,ursinus,anubis_tanzania,chrX,164469594256,332757,12063721,164481655559,3397,2418,4989.131927212572,0.004272111720798237,0.027451692740855113,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.15562288858203074
PD_0499,ursinus,anubis_tanzania,chr8,495096989842,1061845,31388768,495128370896,10630,7714,4069.0650764843144,0.011182930742000866,0.035110876451953536,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3185033206819495
PD_0499,ursinus,anubis_tanzania,chrX,209893765730,399399,17249938,209911012768,4126,2900,5948.254482758621,0.006108700815680577,0.032676792716455585,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.18694309654828267
PD_0500,ursinus,anubis_tanzania,chr8,534938477195,1108451,28334920,534966804058,10828,8057,3516.8077448181707,0.010094931025650167,0.03593201593014284,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.2809453008502559
PD_0500,ursinus,anubis_tanzania,chrX,168729371931,334084,9932042,168739301546,3369,2427,4092.3123197362997,0.0035172226744683804,0.027006876905615027,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.13023433574939244
PD_0501,ursinus,anubis_tanzania,chr8,490262746547,1121029,28771698,490291510095,11046,8150,3530.2696932515337,0.01025054268022768,0.0358060760494695,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.2862794198969354
PD_0501,ursinus,anubis_tanzania,chrX,186923886623,366445,15315747,186939199709,3622,2661,5755.635851183765,0.005423747968929357,0.02976343604943795,"Serengeti, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.18222855586701586
PD_0506,ursinus,anubis_tanzania,chr8,558564581903,1178004,36691732,558601265073,11522,8562,4285.4160242933895,0.013072226911233244,0.037774807089063306,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3460567483617398
PD_0506,ursinus,anubis_tanzania,chrX,181862091204,362910,14042794,181876131361,3542,2637,5325.291619264315,0.004972958578879199,0.029783148859272645,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.1669722231983179
PD_0507,ursinus,anubis_tanzania,chr8,571272762800,1149737,33582580,571306337023,11288,8357,4018.4970683259544,0.011964523943013738,0.036967243934266696,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3236520408253441
PD_0507,ursinus,anubis_tanzania,chrX,180423713165,353355,12049404,180435760000,3465,2569,4690.309069676917,0.00426704165796218,0.029065360290540465,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.14680849008264038
PD_0509,ursinus,anubis_tanzania,chr8,592471589750,1201019,36423360,592508004379,11874,8731,4171.72832436147,0.01297661355396187,0.037851757759155134,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.34282723768153783
PD_0509,ursinus,anubis_tanzania,chrX,190272341396,379349,14225314,190286563955,3704,2755,5163.45335753176,0.0050375941777363095,0.030273394576062592,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.16640334684236482
PD_0641,ursinus,anubis_tanzania,chr8,579057222710,1218992,39013860,579096227707,12060,8863,4401.879724698183,0.013899535475814722,0.03825865492532159,"Tarangire, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.36330434258459193
PD_0641,ursinus,anubis_tanzania,chrX,197788402243,381354,19868402,197808267874,3759,2771,7170.1198123421145,0.007035974477338388,0.034110912783898564,"Tarangire, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.2062675520269159
PD_0649,ursinus,anubis_tanzania,chr8,617208775566,1233487,44510795,617253277393,11949,8968,4963.291146297948,0.015857938029182873,0.03888900934498385,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.4077742862644643
PD_0649,ursinus,anubis_tanzania,chrX,176045577644,346206,10884117,176056459246,3451,2515,4327.680715705766,0.003854379905357505,0.02857597345786322,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.13488184089479896
PD_0651,ursinus,anubis_tanzania,chr8,617993417581,1203755,39884168,618033293000,11741,8749,4558.711624185621,0.014209601614384075,0.03826305247229438,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.37136612727573165
PD_0651,ursinus,anubis_tanzania,chrX,204961436054,386248,20912827,204982346073,3876,2808,7447.587962962963,0.0074058355081094655,0.03146747352496218,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.23534890725290175
PD_0652,ursinus,anubis_tanzania,chr8,575299525981,1177001,39040428,575338557852,11368,8557,4562.396634334463,0.013909000903191594,0.03825896449968703,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3635488070594638
PD_0652,ursinus,anubis_tanzania,chrX,207432322944,381374,16387292,207448707466,3725,2770,5915.989891696751,0.005803212974284069,0.030664998726904386,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.18924549862095819
PD_0653,ursinus,anubis_tanzania,chr8,574759817652,1200277,41168322,574800977245,11641,8729,4716.270134035972,0.01466710938417177,0.038544247064693754,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.38052655068223484
PD_0653,ursinus,anubis_tanzania,chrX,188055966961,361196,13669280,188069633616,3568,2625,5207.344761904762,0.00484068649323645,0.030264250138350858,"Gombe, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.15994734616280257
PD_0674,ursinus,anubis_tanzania,chr8,523633298624,1116283,32148159,523665438670,11089,8113,3962.5488721804513,0.0114534802888674,0.03486388345759653,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3285199224233808
PD_0674,ursinus,anubis_tanzania,chrX,189914798905,371200,14978680,189929774888,3699,2697,5553.830181683352,0.005304382817713219,0.02924877181186218,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.18135403605432637
PD_0675,ursinus,anubis_tanzania,chr8,540941989410,1202672,39150597,540981131269,11830,8738,4480.49862668803,0.013948251003638846,0.03694917691035871,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.37749828737669255
PD_0675,ursinus,anubis_tanzania,chrX,204805166977,397023,17683830,204822847922,3990,2885,6129.57712305026,0.006262354493410739,0.03175634026065516,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.19720013206841555
PD_0676,ursinus,anubis_tanzania,chr8,527764390069,1114836,32418278,527796800241,11048,8106,3999.2941031334813,0.01154971605285465,0.03485672021741374,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3313483305605051
PD_0676,ursinus,anubis_tanzania,chrX,191621245589,375470,13746594,191634989455,3732,2728,5039.074046920821,0.004868065611634646,0.029355428817389433,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.16583186850777407
PD_0677,ursinus,anubis_tanzania,chr8,555298698689,1135159,30291850,555328982287,11360,8252,3670.849491032477,0.010792129866233645,0.03534410389076393,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.30534456042762564
PD_0677,ursinus,anubis_tanzania,chrX,197054762613,393417,16495538,197071255292,3937,2859,5769.6880027981815,0.005841546006466223,0.031627155768443646,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.18470032680885873
PD_0678,ursinus,anubis_tanzania,chr8,514066554811,1130741,30196933,514096743530,11399,8214,3676.276235695155,0.010758313622243486,0.03514536936011809,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.30610899296598937
PD_0678,ursinus,anubis_tanzania,chrX,203429019082,399215,15371345,203444387527,3925,2900,5300.463793103449,0.005443436825083519,0.031646605628730756,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.172006972531096
PD_0680,ursinus,anubis_tanzania,chr8,568320598962,1177403,33192567,568353782972,11494,8557,3878.9957929180787,0.011825573335985134,0.03678879440063973,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3214449815126178
PD_0680,ursinus,anubis_tanzania,chrX,195634143317,381674,16696131,195650836674,3865,2774,6018.792718096612,0.005912581776143761,0.031183956113134584,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.1896033253347673
PD_0682,ursinus,anubis_tanzania,chr8,557911819859,1187639,31866819,557943678050,11836,8628,3693.4189847009734,0.011353246799774916,0.03691533603737742,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3075482446720668
PD_0682,ursinus,anubis_tanzania,chrX,184245395382,359533,13138146,184258530915,3607,2613,5027.993111366246,0.004652596617259175,0.028591436793557353,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.16272692592726112
PD_0683,ursinus,anubis_tanzania,chr8,549794665647,1178195,30913006,549825570090,11743,8563,3610.0672661450426,0.011013430190221458,0.03659042059968465,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.30099217253371435
PD_0683,ursinus,anubis_tanzania,chrX,204274127567,397859,14862705,204288987379,4002,2893,5137.471482889734,0.005263312723600502,0.031203822549157077,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.16867525494060606
PD_0685,ursinus,anubis_tanzania,chr8,542423141149,1143365,34809324,542457942164,11259,8309,4189.3517872186785,0.012401578152664945,0.03544129941478562,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3499188336049321
PD_0685,ursinus,anubis_tanzania,chrX,193420277986,376529,14304199,193434579451,3771,2734,5231.967446964155,0.005065529632567798,0.02940227561138236,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.17228359122675538
PD_0686,ursinus,anubis_tanzania,chr8,562991068079,1199188,34942158,563026001520,11943,8717,4008.507284616267,0.012448903151918912,0.037288628615183235,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.3338525339827046
PD_0686,ursinus,anubis_tanzania,chrX,185831485826,356583,10152913,185841636148,3553,2591,3918.5306831339253,0.0035954394690945516,0.029023983152423518,"Lake Manyara, Tanzania","Ursinus, Zambia","Anubis, Tanzania",0.12387822340622916
PD_0213,anubis_ethiopia,cyno_central,chr8,1266946350420,3046454,94614342,1267040945558,27338,19204,4926.803895021871,0.0337084155002829,0.06273213404894047,"Ruaha, Tanzania","Anubis, Ethiopia","Cynocephalus, Central Tanzania",0.5373388935562957
